from_airport_iata,to_airport_iata,days_of_week,departure_time,arrival_time,flight_duration,flight,airline_iata,aircraft_iata
ORY,VLL,12,11:30,13:25,1:55,IB8513,IB,CR2
ORY,ZAZ,3567,13:25,15:10,1:45,IB8575,IB,CR2
OSL,AAL,2345,18:55,19:55,1:00,BA8276,BA,D38
OSL,AAL,5,9:20,10:20,1:00,BA8278,BA,D38
OSL,AAL,5,18:55,19:55,1:00,BA8280,BA,D38
OSL,AAL,1234,8:45,9:45,1:00,BA8274,BA,D38
OSL,AAL,17,18:20,19:20,1:00,BA8280,BA,D38
OSL,AAR,2345,18:25,19:35,1:10,BA8272,BA,D38
OSL,AAR,5,9:20,11:05,1:45,BA8278,BA,D38
OSL,AAR,5,18:55,20:40,1:45,BA8280,BA,D38
OSL,AAR,1234,9:00,10:10,1:10,BA8270,BA,D38
OSL,AAR,17,18:20,20:05,1:45,BA8280,BA,D38
OSL,HEL,3457,19:10,21:35,1:25,AY658,AY,E90
OSL,HEL,12345,16:50,19:10,1:20,AY660,AY,319
OSL,HEL,12457,20:10,22:25,1:15,AY608,AY,E70
OSL,HEL,123456,8:45,11:05,1:20,AY652,AY,319
OSL,HEL,24,6:30,8:55,1:25,AY606,AY,E70
OSL,HEL,247,20:10,22:25,1:15,AY608,AY,E70
OSL,HEL,1345,19:10,21:35,1:25,AY658,AY,E90
OSL,HEL,1257,17:00,19:20,1:20,AY660,AY,319
OSL,HEL,1257,20:05,22:30,1:25,AY608,AY,E70
OSL,HEL,456,8:45,11:05,1:20,AY652,AY,319
OSL,HEL,1234567,13:15,15:40,1:25,AY656,AY,E70
OSL,HEL,6,18:00,20:25,1:25,AY658,AY,E70
OSL,LHR,123457,20:45,22:10,2:25,BA769,BA,319
OSL,LHR,1234567,20:45,22:10,2:25,BA769,BA,319
OSL,LHR,1234567,7:40,9:15,2:35,BA761,BA,319
OSL,LHR,1234567,17:10,18:35,2:25,BA767,BA,320
OSL,LHR,123567,11:30,13:05,2:35,BA763,BA,320
OSL,LHR,4,11:40,13:15,2:35,BA763,BA,321
OSL,SRP,5,15:20,16:10,0:50,BA8235,BA,D38
OSL,SRP,7,15:30,16:20,0:50,BA8238,BA,D38
OSL,SRP,123,18:00,18:50,0:50,BA8240,BA,D38
OSL,SRP,124,8:30,9:20,0:50,BA8235,BA,D38
OSL,SRP,3,8:55,9:45,0:50,BA8235,BA,D38
OSL,SRP,4,17:15,18:05,0:50,BA8238,BA,D38
OSL,SRP,4,20:20,21:10,0:50,BA8240,BA,D38
OSL,SRP,7,18:30,19:20,0:50,BA8240,BA,D38
OTP,BUD,23457,21:10,21:40,1:30,MA855,MA,DH4
OTP,BUD,1234567,6:15,6:30,1:15,MA857,MA,F70
OTP,BUD,12345,21:10,21:40,1:30,MA855,MA,DH4
OTP,BUD,1234567,16:10,16:25,1:15,MA853,MA,736
OTP,BUD,12345,10:40,11:10,1:30,MA851,MA,DH4
OTP,HEL,1346,13:00,15:40,2:40,AY726,AY,E70
OTP,HEL,14,13:00,15:40,2:40,AY726,AY,E70
OTP,HEL,5,20:05,22:45,2:40,AY728,AY,E70
OTP,HEL,257,20:05,22:45,2:40,AY728,AY,E70
OTP,LHR,12456,8:20,9:50,3:30,BA885,BA,320
OTP,LHR,124567,8:20,9:50,3:30,BA885,BA,320
OTP,LHR,1234567,15:40,17:15,3:35,BA887,BA,320
OTP,LHR,3,8:35,10:05,3:30,BA885,BA,320
OTP,MAD,13467,15:50,18:40,3:50,IB3801,IB,320
OUL,HEL,3456,17:35,18:35,1:00,AY368,AY,320
OUL,HEL,345,7:30,8:30,1:00,AY352,AY,320
OUL,HEL,123456,6:00,7:00,1:00,AY360,AY,320
OUL,HEL,123456,17:35,18:35,1:00,AY368,AY,320
OUL,HEL,12345,7:00,8:00,1:00,AY370,AY,320
OUL,HEL,12345,9:05,10:00,0:55,AY364,AY,320
OUL,HEL,12345,15:50,16:50,1:00,AY372,AY,E70
OUL,HEL,1234,8:00,9:00,1:00,AY376,AY,E90
OUL,HEL,12,21:30,22:30,1:00,AY548,AY,E70
OUL,HEL,34,20:35,21:35,1:00,AY380,AY,320
OUL,HEL,12345,18:45,19:45,1:00,AY358,AY,321
OUL,HEL,5,20:55,21:55,1:00,AY380,AY,319
OUL,HEL,6,7:45,8:45,1:00,AY376,AY,320
OUL,HEL,3,7:30,8:30,1:00,AY352,AY,320
OUL,HEL,345,20:35,21:35,1:00,AY380,AY,320
OUL,HEL,15,7:00,8:00,1:00,AY370,AY,320
OUL,HEL,345,9:05,10:00,0:55,AY364,AY,320
OUL,HEL,5,21:45,22:45,1:00,AY356,AY,320
OUL,HEL,1245,18:45,19:45,1:00,AY358,AY,321
OUL,HEL,1234567,11:05,12:00,0:55,AY354,AY,E90
OUL,HEL,1234567,14:10,15:15,1:05,AY366,AY,320
OUL,HEL,6,20:40,21:40,1:00,AY380,AY,E90
OUL,HEL,7,6:25,7:25,1:00,AY362,AY,319
OUL,HEL,7,17:55,18:55,1:00,AY368,AY,320
OVD,AGP,24,11:20,13:00,1:40,IB8219,IB,CR2
OVD,AGP,6,18:40,20:20,1:40,IB8219,IB,CR2
OVD,AGP,15,15:05,16:45,1:40,IB8219,IB,CR2
OVD,ALC,24,14:50,16:15,1:25,IB8243,IB,CR2
OVD,ALC,2,11:30,12:55,1:25,IB8243,IB,CR2
OVD,ALC,7,18:40,20:05,1:25,IB8243,IB,CR2
OVD,BCN,7,11:40,13:00,1:20,IB8303,IB,CR2
OVD,BCN,12345,16:20,17:40,1:20,IB8301,IB,CR2
OVD,BCN,6,12:30,13:50,1:20,IB8301,IB,CR2
OVD,BCN,7,14:20,15:40,1:20,IB8301,IB,CR2
OVD,BRU,1357,11:20,13:15,1:55,IB8090,IB,CR2
OVD,MAD,23457,9:15,10:15,1:00,IB479,IB,320
OVD,MAD,23457,17:35,18:35,1:00,IB487,IB,319
OVD,MAD,1245,15:30,16:30,1:00,IB491,IB,320
OVD,MAD,12346,10:35,11:35,1:00,IB477,IB,320
OVD,MAD,123457,19:45,20:45,1:00,IB481,IB,320
OVD,MAD,123457,9:15,10:15,1:00,IB479,IB,320
OVD,MAD,123457,17:35,18:35,1:00,IB487,IB,319
OVD,MAD,5,15:30,16:35,1:05,IB8699,IB,CR2
OVD,MAD,123456,10:35,11:35,1:00,IB477,IB,320
OVD,MAD,12345,19:45,20:45,1:00,IB481,IB,320
OVD,MAD,1234567,13:45,14:45,1:00,IB475,IB,319
OVD,MAD,1234567,21:35,22:35,1:00,IB483,IB,319
OVD,MAD,123456,7:30,8:30,1:00,IB471,IB,320
OVD,MAD,7,16:30,17:35,1:05,IB8699,IB,CR2
OVD,SVQ,12345,17:30,19:00,1:30,IB8463,IB,CR2
OVD,SVQ,6,15:30,17:00,1:30,IB8463,IB,CR2
OVD,SVQ,7,19:55,21:25,1:30,IB8463,IB,CR9
OVD,VLC,24,18:45,20:00,1:15,IB8247,IB,CR2
OVD,VLC,6,17:55,19:10,1:15,IB8247,IB,CR2
OVD,VLC,26,17:55,19:10,1:15,IB8247,IB,CR2
OVD,VLC,135,21:50,23:05,1:15,IB8247,IB,CR2
OVD,VLC,7,15:30,16:45,1:15,IB8247,IB,CR9
PAP,FLL,1234567,11:35,13:35,2:00,AA1988,AA,757
PAP,JFK,1234567,15:15,19:25,4:10,AA896,AA,763
PAP,MIA,1567,10:00,12:10,2:10,AA816,AA,757
PAP,MIA,1234567,13:30,15:40,2:10,AA822,AA,AB6
PAP,MIA,1234567,17:20,19:25,2:05,AA1908,AA,AB6
PBI,DFW,1234567,8:25,10:40,3:15,AA577,AA,M80
PBI,DFW,1234567,18:05,20:15,3:10,AA2031,AA,M80
PBI,DFW,123457,13:20,15:35,3:15,AA2459,AA,M80
PBI,DFW,6,13:20,15:35,3:15,AA1459,AA,M80
PBI,LAX,123457,13:20,18:05,7:45,AA2459,AA,M80
PBI,LGA,1234567,16:06,19:00,2:54,AA1620,AA,M80
PBI,ORD,1234567,6:55,9:15,3:20,AA1437,AA,M80
PBI,ORD,1234567,14:30,16:50,3:20,AA862,AA,M83
PBI,SAT,1234567,8:25,12:45,5:20,AA577,AA,M80
PBO,PER,7,9:30,11:10,1:40,QF1803,QF,717
PBO,PER,123457,18:40,20:20,1:40,QF1809,QF,717
PBO,PER,12345,7:50,9:30,1:40,QF1801,QF,717
PBO,PER,2347,16:50,18:30,1:40,QF1807,QF,717
PBO,PER,26,9:50,11:30,1:40,QF1803,QF,717
PBO,PER,5,14:00,15:40,1:40,QF1805,QF,717
PCL,LIM,1234567,6:10,7:15,1:05,LP353,LP,319
PCL,LIM,123456,6:10,7:15,1:05,LP353,LP,319
PCL,LIM,1234567,22:15,23:20,1:05,LP357,LP,319
PDX,DFW,1234567,6:00,11:45,3:45,AA1216,AA,M83
PDX,DFW,1234567,9:25,15:05,3:40,AA492,AA,M83
PDX,DFW,1234567,12:45,18:25,3:40,AA2312,AA,M83
PDX,DFW,123457,15:05,20:40,3:35,AA522,AA,M83
PDX,DTW,1234567,12:45,22:45,7:00,AA2312,AA,M83
PDX,MEM,1234567,6:00,14:00,6:00,AA1216,AA,M83
PDX,STL,1234567,9:25,17:30,6:05,AA492,AA,M83
PEK,HEL,1234567,11:40,14:15,8:35,AY52,AY,340
PEK,HEL,2467,11:40,14:15,8:35,AY52,AY,340
PEK,HEL,124567,11:40,14:15,8:35,AY52,AY,340
PEK,HKG,1234567,7:50,11:25,3:35,CX317,CX,330
PEK,HKG,1234567,8:00,11:45,3:45,KA905,KA,330
PEK,HKG,1234567,10:00,13:45,3:45,KA907,KA,330
PEK,HKG,1234567,12:20,16:05,3:45,KA901,KA,330
PEK,HKG,1234567,13:20,17:05,3:45,KA991,KA,330
PEK,HKG,1234567,16:20,20:05,3:45,KA909,KA,330
PEK,HKG,1234567,18:00,21:45,3:45,KA993,KA,330
PEK,HKG,1234567,19:30,23:15,3:45,KA903,KA,330
PEK,HKG,1234567,21:00,0:40,3:40,KA997,KA,321
PEK,KIX,1234567,14:00,17:50,2:50,JL786,JL,767
PEK,LHR,34,12:15,15:15,11:00,BA38,BA,744
PEK,LHR,4,12:15,15:15,11:00,BA38,BA,744
PEK,LHR,3,12:15,15:15,11:00,BA38,BA,744
PEK,LHR,1257,12:15,15:05,10:50,BA38,BA,744
PEK,NRT,13467,14:15,18:35,3:20,JL684,JL,767
PEK,NRT,1367,14:15,18:35,3:20,JL684,JL,767
PEK,NRT,1234567,8:25,12:45,3:20,JL780,JL,767
PEK,NRT,1234567,15:30,19:50,3:20,JL782,JL,767
PEK,SYD,135,22:00,12:55,11:55,QF106,QF,332
PEM,CUZ,1234567,11:40,12:35,0:55,LP74,LP,319
PEM,CUZ,1234567,12:45,13:40,0:55,LP72,LP,319
PEM,LIM,1234567,11:40,14:25,2:45,LP74,LP,319
PEM,LIM,1234567,12:45,15:30,2:45,LP72,LP,319
PEN,HKG,1356,7:45,13:35,5:50,CX720,CX,773
PEN,HKG,2457,8:05,11:45,3:40,CX692,CX,330
PER,ADL,123457,18:20,22:40,2:50,QF810,QF,73H
PER,ADL,123,6:20,10:40,2:50,QF590,QF,73H
PER,ADL,123457,18:20,22:40,2:50,QF810,QF,73H
PER,ADL,1234567,6:20,10:40,2:50,QF590,QF,73H
PER,ADL,1234567,9:45,14:05,2:50,QF668,QF,73H
PER,ADL,1234567,14:00,18:20,2:50,QF592,QF,73H
PER,ADL,123457,16:25,20:45,2:50,QF584,QF,73H
PER,ASP,1234567,13:25,16:35,2:40,QF1938,QF,717
PER,AYQ,1234567,10:55,13:40,2:15,QF1922,QF,717
PER,BME,123456,9:55,12:25,2:30,QF1074,QF,73H
PER,BME,123457,15:20,17:50,2:30,QF1930,QF,717
PER,BME,1357,7:00,9:30,2:30,QF1926,QF,717
PER,BME,6,7:00,9:30,2:30,QF1070,QF,734
PER,BME,7,9:55,12:25,2:30,QF1928,QF,717
PER,BNE,1234567,0:40,6:05,4:25,QF652,QF,763
PER,BNE,1234567,7:35,13:00,4:25,QF650,QF,73H
PER,BNE,1234567,12:30,17:55,4:25,QF598,QF,763
PER,BNE,1234567,18:35,23:59,4:24,QF594,QF,763
PER,CBR,1234567,16:10,22:05,3:55,QF718,QF,734
PER,CNS,57,23:30,4:50,4:20,QF1030,QF,73H
PER,DRW,1234567,8:30,12:35,3:35,QF792,QF,73H
PER,DRW,1234567,13:25,19:10,5:15,QF1938,QF,717
PER,HKG,123467,1:05,7:45,7:40,CX170,CX,333
PER,HKG,135,10:30,17:15,7:45,QF67,QF,333
PER,KGI,12345,6:15,7:20,1:05,QF1060,QF,73H
PER,KGI,5,16:25,17:30,1:05,QF1888,QF,717
PER,KGI,1,7:20,8:25,1:05,QF1886,QF,717
PER,KGI,123457,17:25,18:30,1:05,QF1064,QF,73H
PER,KGI,1235,12:10,13:15,1:05,QF1062,QF,73H
PER,KGI,46,12:10,13:15,1:05,QF1894,QF,717
PER,KGI,67,6:15,7:20,1:05,QF1892,QF,717
PER,KTA,12345,5:25,7:25,2:00,QF906,QF,73H
PER,KTA,12345,5:50,7:50,2:00,QF906,QF,73H
PER,KTA,1234,5:10,7:10,2:00,QF900,QF,73H
PER,KTA,5,5:10,7:10,2:00,QF1900,QF,717
PER,KTA,23457,10:45,12:45,2:00,QF914,QF,73H
PER,KTA,1,10:45,12:45,2:00,QF1914,QF,717
PER,KTA,7,9:00,11:00,2:00,QF1914,QF,717
PER,KTA,1,16:30,18:30,2:00,QF1910,QF,717
PER,KTA,2,16:30,18:30,2:00,QF910,QF,73H
PER,KTA,123457,5:25,7:25,2:00,QF906,QF,73H
PER,KTA,23457,10:50,12:50,2:00,QF914,QF,73H
PER,KTA,16,10:50,12:50,2:00,QF1914,QF,717
PER,KTA,1234567,6:50,8:50,2:00,QF908,QF,73H
PER,KTA,1234567,14:25,16:25,2:00,QF916,QF,73H
PER,KTA,12345,13:30,15:40,2:10,QF2666,QF,100
PER,KTA,1357,15:50,17:50,2:00,QF918,QF,73H
PER,KTA,1,7:50,9:50,2:00,QF910,QF,73H
PER,KTA,2345,7:50,9:50,2:00,QF1910,QF,717
PER,KTA,4,9:50,11:50,2:00,QF1920,QF,717
PER,MEL,456,9:15,14:55,3:40,QF762,QF,73H
PER,MEL,12356,9:15,14:45,3:30,QF762,QF,763
PER,MEL,23,18:10,23:50,3:40,QF776,QF,73H
PER,MEL,46,9:15,14:55,3:40,QF762,QF,73H
PER,MEL,134567,18:10,23:40,3:30,QF776,QF,763
PER,MEL,12345,9:15,14:45,3:30,QF762,QF,763
PER,MEL,26,6:10,11:50,3:40,QF480,QF,73H
PER,MEL,123457,6:10,11:40,3:30,QF480,QF,763
PER,MEL,2356,9:15,14:55,3:40,QF762,QF,73H
PER,MEL,67,18:10,23:50,3:40,QF776,QF,73H
PER,MEL,6,11:10,16:50,3:40,QF772,QF,73H
PER,MEL,6,15:25,21:05,3:40,QF768,QF,734
PER,MEL,6,23:35,5:15,3:40,QF648,QF,73H
PER,MEL,123457,15:25,20:55,3:30,QF768,QF,763
PER,MEL,123457,23:35,5:05,3:30,QF648,QF,332
PER,MEL,12345,18:10,23:40,3:30,QF776,QF,763
PER,MEL,145,13:40,19:20,3:40,QF476,QF,73H
PER,MEL,23,13:40,19:10,3:30,QF476,QF,763
PER,MEL,4,9:15,14:45,3:30,QF762,QF,763
PER,MEL,56,14:30,20:00,3:30,QF1212,QF,763
PER,MEL,7,14:30,20:10,3:40,QF1212,QF,73H
PER,MEL,1235,9:15,14:45,3:30,QF762,QF,763
PER,MEL,1234567,18:10,23:40,3:30,QF776,QF,763
PER,MEL,1234567,6:10,11:40,3:30,QF480,QF,763
PER,MEL,1234567,15:25,20:55,3:30,QF768,QF,763
PER,MEL,1234567,23:35,5:05,3:30,QF648,QF,332
PER,MEL,1234567,13:40,19:10,3:30,QF476,QF,763
PER,MEL,1234567,11:40,17:10,3:30,QF802,QF,332
PER,NRT,257,23:05,8:55,9:50,QF79,QF,763
PER,PBO,7,7:10,8:50,1:40,QF1802,QF,717
PER,PBO,123457,16:20,18:00,1:40,QF1808,QF,717
PER,PBO,12345,5:30,7:10,1:40,QF1800,QF,717
PER,PBO,2347,14:30,16:10,1:40,QF1806,QF,717
PER,PBO,26,7:30,9:10,1:40,QF1802,QF,717
PER,PBO,5,11:40,13:20,1:40,QF1804,QF,717
PER,PHE,12345,7:20,9:25,2:05,QF2660,QF,100
PER,PHE,12345,14:00,16:05,2:05,QF1814,QF,717
PER,PHE,1234567,15:35,17:40,2:05,QF1816,QF,717
PER,PHE,123456,6:20,8:25,2:05,QF1810,QF,717
PER,PHE,123457,10:10,12:15,2:05,QF1812,QF,717
PER,PHE,7,16:40,18:45,2:05,QF2668,QF,100
PER,SIN,1234567,13:15,17:35,5:20,QF77,QF,333
PER,SIN,1234567,16:30,20:50,5:20,QF71,QF,333
PER,SYD,36,5:45,12:00,4:15,QF574,QF,73H
PER,SYD,6,14:55,21:10,4:15,QF1164,QF,73H
PER,SYD,12457,5:45,11:55,4:10,QF574,QF,763
PER,SYD,5,7:40,13:55,4:15,QF576,QF,734
PER,SYD,12346,7:40,13:50,4:10,QF576,QF,763
PER,SYD,4,10:05,16:20,4:15,QF642,QF,73H
PER,SYD,23457,10:05,16:15,4:10,QF642,QF,763
PER,SYD,56,14:30,20:45,4:15,QF582,QF,73H
PER,SYD,12347,14:30,20:40,4:10,QF582,QF,763
PER,SYD,7,0:15,6:30,4:15,QF568,QF,73H
PER,SYD,12345,0:15,6:25,4:10,QF568,QF,332
PER,SYD,1,16:15,22:30,4:15,QF566,QF,73H
PER,SYD,2345,16:15,22:25,4:10,QF566,QF,763
PER,SYD,567,14:55,21:10,4:15,QF1164,QF,73H
PER,SYD,1567,13:00,19:15,4:15,QF1162,QF,73H
PER,SYD,124567,5:45,11:55,4:10,QF574,QF,763
PER,SYD,123456,7:40,13:50,4:10,QF576,QF,763
PER,SYD,23457,10:05,16:15,4:10,QF642,QF,763
PER,SYD,1234567,14:30,20:40,4:10,QF582,QF,763
PER,SYD,1234567,0:15,6:25,4:10,QF568,QF,332
PER,SYD,1234567,16:15,22:25,4:10,QF566,QF,763
PER,SYD,1234567,12:10,18:20,4:10,QF580,QF,332
PER,SYD,1,10:45,17:00,4:15,QF642,QF,73H
PER,SYD,4,9:05,15:15,4:10,QF578,QF,763
PER,ZNE,12357,11:50,13:30,1:40,QF1824,QF,717
PER,ZNE,7,16:15,17:55,1:40,QF1822,QF,717
PER,ZNE,123457,16:30,18:10,1:40,QF1826,QF,717
PER,ZNE,12345,5:40,7:20,1:40,QF1820,QF,717
PER,ZNE,12346,7:10,8:50,1:40,QF1822,QF,717
PFO,LGW,356,18:15,21:00,4:45,BA2865,BA,734
PFO,LGW,17,16:25,19:10,4:45,BA2865,BA,734
PFO,LGW,127,16:25,19:10,4:45,BA2865,BA,734
PFO,LGW,3456,18:15,21:00,4:45,BA2865,BA,734
PHE,PER,12345,10:05,12:15,2:10,QF2661,QF,100
PHE,PER,12345,16:45,18:45,2:00,QF1815,QF,717
PHE,PER,1234567,18:20,20:20,2:00,QF1817,QF,717
PHE,PER,123456,9:05,11:05,2:00,QF1811,QF,717
PHE,PER,123457,12:55,14:55,2:00,QF1813,QF,717
PHE,PER,7,19:25,21:35,2:10,QF2669,QF,100
PHL,ABQ,123457,17:45,22:35,6:50,AA657,AA,M80
PHL,CCS,1234567,7:30,14:30,6:30,AA1191,AA,738
PHL,DFW,1234567,6:10,9:05,3:55,AA1205,AA,M83
PHL,DFW,1234567,11:50,14:45,3:55,AA1255,AA,M83
PHL,DFW,1234567,14:45,17:40,3:55,AA1181,AA,M83
PHL,DFW,123457,9:25,12:20,3:55,AA405,AA,M83
PHL,DFW,123457,16:25,19:30,4:05,AA1527,AA,M83
PHL,DFW,123457,17:45,20:50,4:05,AA657,AA,M80
PHL,DFW,12345,8:10,11:15,4:05,AA1435,AA,M83
PHL,DFW,6,9:05,12:00,3:55,AA405,AA,M83
PHL,LHR,1234567,22:00,10:05,7:05,BA68,BA,767
PHL,LHR,1234567,18:55,6:50,6:55,BA66,BA,777
PHL,MIA,1234567,6:00,8:50,2:50,AA859,AA,738
PHL,MIA,1234567,10:40,13:40,3:00,AA1065,AA,738
PHL,MIA,1234567,18:15,21:15,3:00,AA487,AA,738
PHL,ORD,1234567,6:00,7:20,2:20,AA4182,AA,CR7
PHL,ORD,1234567,7:35,9:20,2:45,AA1265,AA,M80
PHL,ORD,1234567,9:55,11:30,2:35,AA609,AA,M80
PHL,ORD,1234567,13:30,14:55,2:25,AA1075,AA,M80
PHL,ORD,1234567,16:15,17:45,2:30,AA4174,AA,CR7
PHL,ORD,123457,19:15,20:45,2:30,AA1769,AA,M80
PHL,PHX,1234567,6:10,11:50,7:40,AA1205,AA,M83
PHL,SEA,1234567,11:50,18:15,9:25,AA1255,AA,M83
PHL,SJU,1234567,7:30,12:20,3:50,AA1191,AA,738
PHL,STL,1234567,17:00,18:50,2:50,AA5365,AA,ERD
PHL,STL,123456,6:30,8:10,2:40,AA5299,AA,ERD
PHL,STL,123457,12:00,13:45,2:45,AA5357,AA,ERD
PHX,BDA,34567,8:40,19:50,8:10,AA308,AA,738
PHX,BHM,123457,11:00,16:45,4:45,AA1218,AA,M80
PHX,DCA,123457,11:10,19:10,6:00,AA1442,AA,M80
PHX,DFW,1234567,6:00,9:15,2:15,AA2256,AA,M80
PHX,DFW,1234567,7:05,10:20,2:15,AA618,AA,M83
PHX,DFW,1234567,7:55,11:15,2:20,AA1522,AA,M80
PHX,DFW,1234567,9:50,13:05,2:15,AA1392,AA,738
PHX,DFW,1234567,11:00,14:20,2:20,AA1218,AA,M80
PHX,DFW,1234567,12:35,15:45,2:10,AA1344,AA,M83
PHX,DFW,1234567,13:40,16:55,2:15,AA2094,AA,M80
PHX,DFW,1234567,15:25,18:45,2:20,AA1300,AA,M83
PHX,DFW,123457,17:25,20:45,2:20,AA1706,AA,M80
PHX,DFW,123457,18:25,21:40,2:15,AA2236,AA,M80
PHX,EWR,1234567,6:40,15:00,6:20,AA1184,AA,M80
PHX,IAH,1234567,15:25,20:50,4:25,AA1300,AA,M83
PHX,LHR,1567,21:20,14:05,9:45,BA288,BA,744
PHX,LHR,156,21:20,14:05,9:45,BA288,BA,744
PHX,LHR,1567,21:20,14:05,9:45,BA288,BA,744
PHX,LHR,2,21:10,13:55,9:45,BA288,BA,744
PHX,LHR,4,21:00,13:45,9:45,BA288,BA,744
PHX,MIA,1234567,8:40,14:40,4:00,AA308,AA,738
PHX,OKC,1234567,7:55,13:00,4:05,AA1522,AA,M80
PHX,OMA,123457,17:25,23:15,4:50,AA1706,AA,M80
PHX,ORD,6,17:20,21:40,3:20,AA1406,AA,M80
PHX,ORD,1234567,17:10,21:30,3:20,AA1406,AA,M80
PHX,ORD,1234567,17:10,21:30,3:20,AA1406,AA,M80
PHX,ORD,1234567,6:40,11:00,3:20,AA1184,AA,M80
PHX,ORD,1234567,9:20,13:40,3:20,AA1098,AA,M80
PHX,ORD,1234567,11:10,15:35,3:25,AA1442,AA,M80
PHX,ORD,1234567,13:50,18:20,3:30,AA1396,AA,M80
PHX,RSW,1234567,13:40,21:20,5:40,AA2094,AA,M80
PIA,DFW,1234567,7:25,9:40,2:15,AA3272,AA,ER4
PIA,DFW,1234567,14:55,17:05,2:10,AA3462,AA,ER4
PIA,ORD,1234567,6:00,6:45,0:45,AA4102,AA,ER4
PIA,ORD,6,8:45,9:35,0:50,AA4102,AA,ER4
PIA,ORD,123457,6:00,6:45,0:45,AA4102,AA,ER4
PIA,ORD,1234567,13:00,13:55,0:55,AA4268,AA,ERD
PIA,ORD,1234567,15:55,16:55,1:00,AA3960,AA,ERD
PIA,ORD,123457,17:50,19:00,1:10,AA4157,AA,ER4
PIT,DFW,1234567,6:00,8:20,3:20,AA3850,AA,CR7
PIT,DFW,1234567,7:25,9:45,3:20,AA3714,AA,CR7
PIT,DFW,1234567,11:50,14:00,3:10,AA3696,AA,CR7
PIT,DFW,1234567,14:30,16:40,3:10,AA3360,AA,CR7
PIT,DFW,1234567,16:50,19:00,3:10,AA3518,AA,CR7
PIT,DFW,123457,18:35,20:45,3:10,AA3514,AA,CR7
PIT,JFK,1234567,12:50,14:30,1:40,AA4314,AA,ER4
PIT,LGA,123457,10:55,12:20,1:25,AA4872,AA,ER3
PIT,LGA,123457,17:25,19:00,1:35,AA4902,AA,ER3
PIT,LGA,6,9:00,10:25,1:25,AA4872,AA,ER3
PIT,MIA,1234567,15:20,18:10,2:50,AA5587,AA,ER4
PIT,ORD,1234567,6:00,6:40,1:40,AA4114,AA,ER4
PIT,ORD,1234567,18:25,19:15,1:50,AA4012,AA,ER4
PIT,ORD,123457,15:05,15:50,1:45,AA4419,AA,ER4
PIU,LIM,1234567,6:30,8:00,1:30,LP303,LP,319
PIU,LIM,1234567,14:40,16:10,1:30,LP307,LP,319
PIU,LIM,1234567,18:10,19:40,1:30,LP309,LP,319
PIU,LIM,1234567,21:45,23:15,1:30,LP305,LP,319
PLS,BOS,6,15:35,19:15,3:40,AA1524,AA,757
PLS,JFK,14567,12:05,15:29,3:24,AA1080,AA,757
PLS,JFK,1234567,12:05,15:29,3:24,AA1080,AA,757
PLS,LHR,7,19:20,11:20,11:00,BA252,BA,767
PLS,MIA,1234567,8:00,9:45,1:45,AA464,AA,738
PLS,MIA,1234567,12:55,14:45,1:50,AA1594,AA,738
PLS,MIA,1234567,18:10,20:00,1:50,AA746,AA,738
PLS,NAS,7,19:20,20:45,1:25,BA252,BA,767
PLZ,JNB,12345,6:15,7:55,1:40,BA6232,BA,733
PLZ,JNB,135,6:15,7:55,1:40,BA6232,BA,733
PLZ,JNB,1234567,8:45,10:25,1:40,BA6238,BA,733
PLZ,JNB,1234567,13:25,15:05,1:40,BA6242,BA,733
PLZ,JNB,123457,18:00,19:40,1:40,BA6236,BA,733
PMC,BBA,14,12:00,13:05,1:05,LA273,LA,318
PMC,BBA,123456,14:10,15:15,1:05,LA271,LA,318
PMC,BBA,12345,12:55,14:00,1:05,LA275,LA,318
PMC,BBA,6,10:40,11:45,1:05,LA75,LA,318
PMC,BBA,7,12:10,13:15,1:05,LA275,LA,318
PMC,BBA,7,14:25,15:30,1:05,LA271,LA,318
PMC,PUQ,123457,20:10,22:20,2:10,LA295,LA,318
PMC,PUQ,5,18:30,20:40,2:10,LA1311,LA,318
PMC,PUQ,5,20:20,22:30,2:10,LA295,LA,318
PMC,PUQ,1234567,8:10,10:20,2:10,LA281,LA,318
PMC,PUQ,1234567,22:15,0:25,2:10,LA297,LA,32S
PMC,PUQ,12347,16:10,18:20,2:10,LA287,LA,318
PMC,PUQ,5,17:20,19:30,2:10,LA287,LA,318
PMC,PUQ,6,10:25,12:35,2:10,LA293,LA,318
PMC,PUQ,6,20:05,22:15,2:10,LA295,LA,318
PMC,SCL,12457,14:45,16:25,1:40,LA292,LA,318
PMC,SCL,35,12:40,14:20,1:40,LA256,LA,318
PMC,SCL,12347,9:30,11:10,1:40,LA296,LA,319
PMC,SCL,5,23:30,1:10,1:40,LA266,LA,318
PMC,SCL,123456,17:45,19:25,1:40,LA270,LA,318
PMC,SCL,7,10:10,11:50,1:40,LA256,LA,318
PMC,SCL,7,17:50,19:30,1:40,LA270,LA,318
PMC,SCL,12345,14:45,16:25,1:40,LA292,LA,318
PMC,SCL,3,10:00,11:40,1:40,LA258,LA,319
PMC,SCL,12345,10:10,11:50,1:40,LA258,LA,318
PMC,SCL,14,15:25,17:05,1:40,LA272,LA,318
PMC,SCL,123457,9:30,11:10,1:40,LA296,LA,319
PMC,SCL,357,23:25,1:05,1:40,LA266,LA,318
PMC,SCL,7,13:05,14:45,1:40,LA260,LA,318
